Date,Fiscal Quarter,IQ_NI_CF,IQ_TOTAL_REV,IQ_AR,IQ_GP ,IQ_TOTAL_CA,IQ_TOTAL_ASSETS,IQ_AP,IQ_LT_DEBT,IQ_ST_DEBT,IQ_ST_DEBT_REPAID,IQ_LT_DEBT_REPAID,IQ_TOTAL_CL,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_NET_CHANGE,IQ_PERIODDATE_BS,IQ_FULL_TIME,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,IQ_CASH_OPER,IQ_TOTAL_DIV_PAID_CF,IQ_CASH_FINAN,IQ_CAPITAL_LEASES,IQ_INVEST_SECURITY_CF,IQ_NI,CQID 
2013-03-23,FQ12013,1075.0,12581.0,7234.0,6747.0,19910.0,75355.0,11244.0,23225.0,1750.0,-464.0,-1190.0,17994.0,52891.0,29400.0,418.0,41356,0,22464.0,6715.0,702.0,-831.0,173.0,0.0,10.0,1075.0,IQ32854
2013-06-15,FQ22013,2010.0,16807.0,7981.0,8909.0,21963.0,76653.0,12101.0,23212.0,2642.0,0.0,0.0,19162.0,53888.0,29510.0,1078.0,41440,0,22765.0,7793.0,2313.0,0.0,-700.0,0.0,-73.0,2010.0,IQ32854
2013-09-07,FQ32013,1913.0,16909.0,8088.0,8963.0,22931.0,76814.0,12214.0,24293.0,2082.0,0.0,0.0,18468.0,54412.0,29549.0,1411.0,41524,0,22402.0,9204.0,3647.0,-881.0,-1608.0,0.0,-27.0,1913.0,IQ32854
2013-12-28,FQ42013,1742.0,20118.0,6033.0,10553.0,22203.0,77478.0,4874.0,24333.0,3082.0,0.0,0.0,17839.0,53089.0,29639.0,171.0,41636,274000,24389.0,9375.0,3026.0,-876.0,-1654.0,0.0,42.0,1742.0,IQ32854
2014-03-22,FQ12014,1216.0,12623.0,7262.0,6876.0,23285.0,77493.0,11625.0,24240.0,7832.0,0.0,-1652.0,19457.0,54600.0,32072.0,464.0,41720,0,22893.0,9839.0,181.0,-888.0,542.0,0.0,35.0,1216.0,IQ32854
2014-06-14,FQ22014,1978.0,16894.0,8470.0,9116.0,25795.0,80433.0,12986.0,25606.0,7242.0,0.0,0.0,20228.0,56833.0,32848.0,-2232.0,41804,0,23600.0,7607.0,2491.0,-864.0,-797.0,0.0,-3446.0,1978.0,IQ32854
2014-09-06,FQ32014,2008.0,17218.0,8376.0,9223.0,26590.0,80466.0,13591.0,23489.0,9253.0,0.0,0.0,22844.0,57279.0,32742.0,-325.0,41888,0,23187.0,7282.0,4021.0,-993.0,-1772.0,0.0,-1976.0,2008.0,IQ32854
2014-12-27,FQ42014,1311.0,19948.0,5680.0,10584.0,20663.0,70509.0,5127.0,23821.0,980.0,0.0,0.0,18092.0,52961.0,28897.0,-1148.0,42000,271000,17548.0,6134.0,3813.0,-985.0,-6237.0,0.0,3001.0,1311.0,IQ32854
2015-03-21,FQ12015,1221.0,12217.0,6963.0,6714.0,20922.0,69625.0,12165.0,22403.0,7962.0,-2.0,-2052.0,20127.0,53636.0,30365.0,276.0,42084,0,15989.0,6410.0,270.0,-978.0,-210.0,0.0,511.0,1221.0,IQ32854
2015-06-13,FQ22015,1980.0,15923.0,7826.0,8672.0,23069.0,72262.0,13163.0,23075.0,8383.0,0.0,0.0,21546.0,55798.0,31458.0,1152.0,42168,0,16464.0,7562.0,2491.0,0.0,-889.0,0.0,66.0,1980.0,IQ32854
2015-09-05,FQ32015,533.0,16331.0,7666.0,8841.0,22814.0,69902.0,13546.0,26318.0,5525.0,0.0,0.0,19071.0,56323.0,31843.0,1136.0,42252,0,13579.0,8698.0,4014.0,-1035.0,-1659.0,0.0,13.0,533.0,IQ32854
2015-12-26,FQ42015,1718.0,18585.0,5367.0,10098.0,23031.0,69667.0,5546.0,29592.0,962.0,0.0,0.0,17578.0,57637.0,33663.0,398.0,42364,263000,12030.0,9096.0,3805.0,-1032.0,-1070.0,0.0,-990.0,1718.0,IQ32854
2016-03-19,FQ12016,931.0,11862.0,6707.0,6711.0,23966.0,70019.0,12824.0,31068.0,4018.0,-9.0,-1251.0,16842.0,58788.0,35086.0,-972.0,42448,0,11231.0,8124.0,305.0,-1038.0,157.0,0.0,-1103.0,931.0,IQ32854
2016-06-11,FQ22016,2005.0,15395.0,7495.0,8565.0,25878.0,72711.0,13685.0,30847.0,4774.0,0.0,0.0,18459.0,60335.0,35621.0,1522.0,42532,0,12376.0,9646.0,2802.0,-1022.0,-1093.0,0.0,291.0,2005.0,IQ32854
2016-09-03,FQ32016,1992.0,16027.0,7745.0,8743.0,27099.0,73897.0,14305.0,29322.0,6284.0,0.0,0.0,20589.0,61179.0,35606.0,610.0,42616,0,12718.0,10256.0,3717.0,-1084.0,-1679.0,0.0,-797.0,1992.0,IQ32854
2016-12-31,FQ42016,1401.0,19515.0,5575.0,10571.0,26450.0,73490.0,6158.0,30053.0,2491.0,0.0,0.0,21135.0,62291.0,36945.0,-1098.0,42735,264000,11199.0,9158.0,3849.0,-1083.0,-596.0,0.0,-2692.0,1401.0,IQ32854
2017-03-25,FQ12017,1318.0,12049.0,6848.0,6759.0,27150.0,74622.0,13067.0,30551.0,8577.0,0.0,-752.0,21644.0,62939.0,39128.0,376.0,42819,0,11683.0,9528.0,-193.0,-1098.0,257.0,0.0,532.0,1318.0,IQ32854
2017-06-17,FQ22017,2105.0,15710.0,7543.0,8651.0,29248.0,76943.0,13834.0,31205.0,8279.0,0.0,0.0,22113.0,64413.0,39484.0,758.0,42903,0,12530.0,10282.0,2444.0,-1077.0,-839.0,0.0,-406.0,2105.0,IQ32854
2017-09-09,FQ32017,2144.0,16240.0,7923.0,8872.0,30197.0,78463.0,14641.0,31452.0,7717.0,0.0,0.0,22358.0,65052.0,39169.0,-24.0,42987,0,13411.0,10243.0,3836.0,-1149.0,-2193.0,0.0,-1164.0,2144.0,IQ32854
2017-12-30,FQ42017,-710.0,19526.0,5827.0,10447.0,31027.0,79804.0,6727.0,33796.0,1465.0,0.0,0.0,20502.0,68823.0,39281.0,378.0,43099,263000,10981.0,10610.0,3943.0,0.0,-1411.0,0.0,-872.0,-710.0,IQ32854
2018-03-24,FQ12018,1343.0,12562.0,7171.0,6907.0,33047.0,81887.0,14285.0,31931.0,11600.0,-1.0,0.0,25885.0,70902.0,43531.0,2818.0,43183,0,10985.0,13443.0,-1309.0,-1160.0,2682.0,0.0,1697.0,1343.0,IQ32854
2018-06-16,FQ22018,1820.0,16090.0,7841.0,8827.0,30370.0,78731.0,14603.0,30638.0,9955.0,0.0,0.0,24558.0,68510.0,40593.0,419.0,43267,0,10221.0,13858.0,2396.0,-1145.0,-4340.0,0.0,2752.0,1820.0,IQ32854
2018-09-08,FQ32018,2498.0,16485.0,7975.0,8958.0,25842.0,73632.0,15230.0,30643.0,4474.0,0.0,0.0,19704.0,63243.0,35117.0,-1851.0,43351,0,10389.0,11991.0,3645.0,0.0,-7213.0,0.0,2314.0,2498.0,IQ32854
2018-12-29,FQ42018,6854.0,19524.0,5978.0,10591.0,21893.0,77648.0,7213.0,28295.0,73.0,0.0,0.0,22138.0,63046.0,32321.0,-1274.0,43463,267000,14602.0,8721.0,4683.0,-1309.0,-4898.0,0.0,1639.0,6854.0,IQ32854
2019-03-23,FQ12019,1413.0,12884.0,7604.0,7204.0,17917.0,75466.0,15419.0,28458.0,3291.0,0.0,-1851.0,19090.0,61170.0,33198.0,-5464.0,43547,0,14296.0,5072.0,-345.0,-1332.0,-2876.0,1069.0,-47.0,1413.0,IQ32854
2019-06-15,FQ22019,2035.0,16449.0,8502.0,9147.0,17212.0,75084.0,16055.0,27712.0,3473.0,0.0,0.0,19928.0,61047.0,32656.0,-1834.0,43631,0,14037.0,3293.0,1733.0,-1303.0,-2563.0,1071.0,61.0,2035.0,IQ32854
2019-09-07,FQ32019,2100.0,17188.0,8735.0,9504.0,19198.0,77444.0,16795.0,29630.0,2924.0,0.0,0.0,20131.0,63220.0,34047.0,2236.0,43715,0,14224.0,5494.0,3675.0,-1336.0,-390.0,1081.0,10.0,2100.0,IQ32854
2019-12-28,FQ42019,1766.0,20640.0,6342.0,11309.0,17645.0,78547.0,8013.0,29148.0,72.0,0.0,0.0,20461.0,63679.0,33628.0,-137.0,43827,267000,14868.0,5509.0,4586.0,-1333.0,-2660.0,1118.0,73.0,1766.0,IQ32854
2020-03-21,FQ12020,1338.0,13881.0,8477.0,7756.0,24268.0,85062.0,16196.0,35361.0,5882.0,-2.0,-1.0,22078.0,71503.0,41243.0,5722.0,43911,0,13559.0,11089.0,-749.0,-1349.0,7462.0,0.0,-438.0,1338.0,IQ32854
2020-06-13,FQ22020,1646.0,15945.0,8780.0,8877.0,23189.0,89525.0,17220.0,38371.0,6607.0,0.0,0.0,23827.0,76938.0,44978.0,-2303.0,43995,0,12587.0,8927.0,2211.0,-1328.0,1509.0,0.0,456.0,1646.0,IQ32854
2020-09-05,FQ32020,2291.0,18091.0,9295.0,9947.0,24060.0,92041.0,19317.0,37879.0,6692.0,0.0,0.0,26009.0,78446.0,44571.0,170.0,44079,0,13595.0,9094.0,4661.0,-1417.0,-2560.0,0.0,-395.0,2291.0,IQ32854
2020-12-26,FQ42020,1845.0,22455.0,6691.0,12057.0,23001.0,92918.0,8853.0,40370.0,422.0,0.0,0.0,23372.0,79366.0,45843.0,-905.0,44191,291000,13552.0,8185.0,4490.0,-1415.0,-2592.0,1233.0,-731.0,1845.0,IQ32854
2011-03-31,FQ12011,30.340999999999998,227.226,0.0,140.65200000000002,618.026,7881.762,32.696999999999996,4021.743,0.0,0,-30.119,397.121,4454.248,4037.183,-14.626,40633,0,3427.514,291.8,73.215,-76.557,36.842,0.0,1.225,30.34,IQ329141
2011-06-30,FQ22011,43.372,235.976,0.0,149.154,501.86300000000006,7942.741999999999,33.821,3990.7329999999997,0.0,0,0.0,428.705,4456.727,4005.302,-1.696,40724,0,3486.015,290.10400000000004,132.664,-77.825,33.985,0.0,1.2329999999999999,43.373000000000005,IQ329141
2011-09-30,FQ32011,44.824,246.334,0.0,154.958,909.669,8488.657,36.204,3864.386,0.0,0,0.0,423.615,4325.5509999999995,3864.386,400.727,40816,0,4163.106,690.049,89.133,-79.045,488.048,0.0,-16.621,44.824,IQ329141
2011-12-31,FQ42011,323.085,231.671,0.0,147.156,830.779,8482.39,36.845,3599.196,0.0,0,0.0,438.27099999999996,4073.435,3684.652,-71.959,40908,2095,4408.955,616.8530000000001,134.342,-84.804,-232.642,0.0,-16.771,323.085,IQ329141
2012-03-31,FQ12012,57.758,246.55,0.0,158.778,465.465,8241.059000000001,43.788999999999994,3355.375,0.0,0,-231.438,450.24199999999996,3843.592,3454.752,-368.611,40999,0,4397.467000000001,248.24200000000002,105.34,-84.926,-307.611,0.0,-5.659,57.758,IQ329141
2012-06-30,FQ22012,156.909,246.483,0.0,157.705,578.3340000000001,8412.045,43.357,3355.3979999999997,0.0,0,0.0,427.389,3822.489,3464.6079999999997,110.021,41090,0,4589.556,358.26300000000003,117.12799999999999,-92.396,19.304000000000002,0.0,7.847,156.91,IQ329141
2012-09-30,FQ32012,86.845,266.874,0.0,173.928,863.454,8968.565999999999,51.193999999999996,3804.468,0.0,0,0.0,381.76599999999996,4240.488,3877.3920000000003,305.87,41182,0,4728.0779999999995,664.133,152.705,-93.544,443.14599999999996,14.5,-10.193999999999999,86.844,IQ329141
2012-12-31,FQ42012,122.35700000000001,261.634,0.0,174.225,2927.493,11160.078000000001,52.903,3904.5170000000003,0.0,0,0.0,370.69199999999995,4312.258,3904.5170000000003,2069.485,41274,2178,6847.82,2733.618,165.646,-94.706,2044.493,0.0,14.592,122.35700000000001,IQ329141
2013-03-31,FQ12013,75.42699999999999,282.793,0.0,179.063,704.007,15187.364,53.317,5644.371,0.0,0,-1607.243,816.581,6507.706999999999,5928.289000000001,-2286.1620000000003,41364,0,8679.657,447.45599999999996,81.388,-110.891,-1717.969,0.0,-2.978,75.42699999999999,IQ329141
2013-06-30,FQ22013,36.221,377.267,0.0,244.78,389.546,14972.185,84.984,5843.596,0.0,0,0.0,461.087,6388.908,5853.319,-336.309,41455,0,8583.277,111.147,185.82299999999998,-138.376,-287.363,0.0,0.8170000000000001,36.218,IQ329141
2013-09-30,FQ32013,-10.719000000000001,392.449,0.0,251.232,412.31800000000004,15145.107,84.027,6108.236999999999,0.0,0,0.0,462.265,6653.522,6112.632,1.7630000000000001,41547,0,8491.585,112.91,202.71200000000002,-138.391,109.712,0.0,18.949,-10.715,IQ329141
2013-12-31,FQ42013,252.21200000000002,384.985,0.0,246.403,577.344,15328.143,94.632,6134.351,0.0,0,0.0,532.151,6711.096,6134.351,168.445,41639,2900,8617.046999999999,281.355,254.392,-138.392,-99.78399999999999,0.0,-0.624,252.21200000000002,IQ329141
2014-03-31,FQ12014,141.739,405.298,0.0,261.556,660.65,15570.239,94.133,6369.045,0.0,0,-3.832,531.628,6947.166,6381.798000000001,104.649,41729,0,8623.073,386.19,220.317,-138.393,108.696,0.0,15.194,141.739,IQ329141
2014-06-30,FQ22014,158.086,421.51599999999996,0.0,276.001,724.2660000000001,15657.951000000001,96.021,6245.744000000001,0.0,0,0.0,525.649,6820.335,6254.874,39.736999999999995,41820,0,8837.616,425.741,189.394,-150.217,-62.505,0.0,37.106,158.086,IQ329141
2014-09-30,FQ32014,241.104,561.117,0.0,410.50300000000004,746.206,15881.178,98.095,6237.1269999999995,0.0,0,0.0,536.748,6823.3,6241.768,14.287,41912,0,9057.878,440.028,231.718,-152.02200000000002,-32.452,0.0,139.909,241.1,IQ329141
2014-12-31,FQ42014,142.638,370.43800000000005,0.0,227.229,839.4939999999999,16140.578000000001,101.916,6489.706999999999,0.0,0,0.0,542.875,7081.408,6489.706999999999,69.432,42004,3006,9059.17,509.46,245.21200000000002,-153.011,144.485,0.0,6.074,142.638,IQ329141
2015-03-31,FQ12015,208.144,476.93300000000005,0.0,315.79200000000003,554.632,16263.748,94.131,5962.523,0.0,0,-4.209,1142.532,7155.728,6562.331,-313.348,42094,0,9108.02,194.928,236.38,-153.095,-107.529,0.0,40.493,208.144,IQ329141
2015-06-30,FQ22015,172.325,471.265,0.0,312.61,406.62699999999995,16320.476,109.15799999999999,6374.4890000000005,0.0,0,0.0,671.5110000000001,7099.403,6487.13,-130.986,42185,0,9221.073,65.126,255.52200000000002,-165.145,-134.358,0.0,-4.438,172.324,IQ329141
2015-09-30,FQ32015,206.141,495.914,0.0,326.452,652.664,16781.979,103.042,6198.689,0.0,0,0.0,689.2769999999999,6942.014,6306.727,253.43099999999998,42277,0,9839.965,318.557,302.37,-166.011,243.227,0.0,10.937000000000001,206.142,IQ329141
2015-12-31,FQ42015,155.428,451.337,0.0,298.348,734.5,16931.305,98.802,6456.948,0.0,0,0.0,570.702,7080.781999999999,6456.948,81.95,42369,2981,9850.523000000001,400.50699999999995,262.482,-170.997,32.47,0.0,55.607,155.428,IQ329141
2016-03-31,FQ12016,237.93099999999998,536.467,0.0,366.31199999999995,507.41,17043.39,99.64399999999999,6502.58,0.0,0,-19.682000000000002,628.381,7186.731,6502.58,-302.966,42460,0,9856.659,97.541,277.782,-171.15099999999998,-196.021,0.0,57.739,237.93099999999998,IQ329141
2016-06-30,FQ22016,197.446,529.4580000000001,0.0,358.01199999999994,530.732,17395.067,100.876,6833.991,0.0,0,0.0,636.495,7528.579000000001,6833.991,84.765,42551,0,9866.488000000001,182.30599999999998,275.39599999999996,-185.084,137.13299999999998,0.0,-120.51700000000001,197.44400000000002,IQ329141
2016-09-30,FQ32016,356.39,515.869,0.0,334.93800000000005,494.17699999999996,17588.657,100.113,6811.434,0.0,0,0.0,673.154,7542.0830000000005,6815.97,-116.40700000000001,42643,0,10046.574,65.899,307.54900000000004,-185.25,-269.856,0.0,155.077,356.392,IQ329141
2016-12-31,FQ42016,242.235,470.267,0.0,307.327,618.982,17867.271,100.99799999999999,7030.88,0.0,0,0.0,600.186,7688.089,7030.88,159.257,42735,3071,10179.181999999999,214.99400000000003,299.545,-185.264,25.473000000000003,0.0,9.549,242.235,IQ329141
2017-03-31,FQ12017,235.875,538.998,0.0,362.684,655.9810000000001,17978.421000000002,96.67200000000001,7005.729,0.0,0,-21.905,640.109,7703.021,7005.729,38.743,42825,0,10275.4,121.705,299.895,-185.192,-152.27200000000002,0.0,6.178,235.875,IQ329141
2017-06-30,FQ22017,165.225,522.96,0.0,342.13800000000003,555.406,17943.745,94.535,6991.759,0.0,0,0.0,601.556,7652.491,6991.759,-75.567,42916,0,10291.254,53.477,275.76099999999997,-195.53099999999998,-206.484,0.0,5.574,165.225,IQ329141
2017-09-30,FQ32017,238.248,571.655,0.0,383.57800000000003,486.225,18177.837,84.338,7128.03,0.0,0,0.0,648.487,7835.285,7128.03,-76.042,43008,0,10342.552,36.042,358.12199999999996,-195.96200000000002,-63.136,0.0,62.993,238.248,IQ329141
2017-12-31,FQ42017,237.57299999999998,555.649,0.0,375.175,442.61400000000003,18414.821,85.37700000000001,7329.47,0.0,0,0.0,632.776,8020.719,7329.47,-15.205,43100,3112,10394.101999999999,67.08800000000001,322.47900000000004,-195.972,2.945,0.0,-9.933,237.57299999999998,IQ329141
2018-03-31,FQ12018,141.643,562.5319999999999,0.0,370.691,516.211,18646.447,83.209,7599.455,0.0,0,-28.851,647.156,8305.371,7599.455,69.501,43190,0,10341.076,137.244,315.913,-195.99900000000002,72.868,0.0,-2.355,141.643,IQ329141
2018-06-30,FQ22018,254.662,570.028,0.0,378.151,583.56,18671.008,92.79799999999999,7571.278,0.0,0,0.0,634.03,8266.813,7571.278,78.49,43281,0,10404.195,101.565,309.384,-203.071,-233.493,0.0,-2.734,254.662,IQ329141
2018-09-30,FQ32018,192.486,577.377,0.0,383.38699999999994,498.473,18662.119,92.323,7533.228,0.0,0,0.0,664.357,8258.644,7533.228,-68.306,43373,0,10403.475,55.887,355.26,-203.082,-244.791,0.0,-0.877,192.486,IQ329141
2018-12-31,FQ42018,385.73400000000004,579.211,0.0,390.717,371.005,18380.2,96.98299999999999,7040.263000000001,0.0,0,0.0,645.672,7744.35,7040.263000000001,-63.727,43465,3087,10635.85,91.65899999999999,320.55400000000003,-203.08700000000002,-283.086,0.0,30.465,385.73400000000004,IQ329141
2019-03-31,FQ12019,170.36599999999999,565.656,0.0,380.458,359.327,18639.983,102.427,7040.066999999999,0.0,0,-1.6680000000000001,661.6239999999999,7902.588000000001,7180.503000000001,-22.656999999999996,43555,0,10737.395,62.998999999999995,361.786,-203.49900000000002,-71.257,140.436,-0.7240000000000001,170.36599999999999,IQ329141
2019-06-30,FQ22019,168.28099999999998,577.993,0.0,381.116,518.427,18932.575,104.545,7352.217,0.0,0,0.0,625.144,8178.706999999999,7490.38,134.83700000000002,43646,0,10753.868,243.576,275.94599999999997,-211.796,135.72899999999998,138.16299999999998,-0.494,168.28099999999998,IQ329141
2019-09-30,FQ32019,279.677,589.788,0.0,391.79400000000004,537.236,19060.467,93.59299999999999,7361.279,0.0,0,0.0,682.0939999999999,8242.039,7497.984,4.71,43738,0,10818.428,246.425,377.19,-212.172,-205.3,136.705,0.659,279.677,IQ329141
2019-12-31,FQ42019,167.65,594.053,0.0,405.04900000000004,315.565,19121.051,92.135,7296.29,0.0,0,0.0,629.091,8127.601,7436.758000000001,-207.14,43830,3122,10993.45,39.687,306.882,-212.179,-77.357,140.468,0.83,167.65,IQ329141
2020-03-31,FQ12020,167.97099999999998,603.356,0.0,402.991,1071.85,19891.336,92.59700000000001,8091.456999999999,0.0,0,-710.1389999999999,637.895,8976.094000000001,8276.482,740.807,43921,0,10915.242,777.995,341.704,-213.671,535.17,185.025,-9.799,167.97099999999998,IQ329141
2020-06-30,FQ22020,170.828,577.446,0.0,378.955,632.133,19351.49,80.58800000000001,7630.21,0.0,0,0.0,603.678,8477.931,7813.717,-452.727,44012,0,10873.559,322.817,287.21299999999997,-223.655,-690.8789999999999,183.507,-4.452,170.828,IQ329141
2020-09-30,FQ32020,147.703,573.015,0.0,359.605,420.226,19144.611,88.04,7563.646,0.0,0,0.0,667.5880000000001,8471.776,7746.505,-233.294,44104,0,10672.835,87.53,333.157,-223.674,-430.256,182.859,1.084,147.703,IQ329141
2020-12-31,FQ42020,341.12800000000004,548.71,0.0,337.684,547.799,19199.144,93.609,7564.3369999999995,0.0,0,0.0,657.8989999999999,8444.293,7745.816,131.132,44196,2966,10754.851,216.976,257.541,-222.21200000000002,-268.29900000000004,166.12900000000002,-11.764000000000001,341.12800000000004,IQ329141
2010-12-31,FQ42010,320.0,1252.0,0.0,1252.0,11546.0,91843.0,60610.0,9900.0,4338.0,0,0.0,69143.0,80469.0,14930.0,-545.0,40543,15610,11374.0,278.0,755.0,-46.0,-1721.0,38.0,-498.0,320.0,IQ329376
2011-03-31,FQ12011,263.0,1094.0,0.0,1094.0,13302.0,90438.0,60810.0,11048.0,4023.0,-279,-502.0,69630.0,80741.0,15071.0,262.0,40633,15301,9697.0,540.0,412.0,-61.0,-1542.0,0.0,78.0,263.0,IQ329376
2011-06-30,FQ22011,240.0,1026.0,0.0,1026.0,12314.0,88782.0,60410.0,10997.0,3170.0,0,0.0,67991.0,79045.0,14167.0,313.0,40724,15326,9737.0,853.0,1042.0,-35.0,-1401.0,0.0,97.0,240.0,IQ329376
2011-09-30,FQ32011,217.0,1022.0,0.0,1022.0,12285.0,89262.0,61032.0,10717.0,3388.0,0,0.0,68571.0,79344.0,14105.0,-25.0,40816,15381,9918.0,828.0,421.0,-34.0,255.0,0.0,-191.0,217.0,IQ329376
2011-12-31,FQ42011,200.0,993.0,0.0,993.0,10547.0,88785.0,61956.0,9193.0,3074.0,0,0.0,68309.0,78863.0,12594.0,-134.0,40908,15381,9922.0,694.0,15.0,-34.0,-428.0,19.0,1855.0,200.0,IQ329376
2012-03-31,FQ12012,200.0,933.0,0.0,933.0,11467.0,87431.0,61494.0,8898.0,2924.0,0,-572.0,68372.0,77315.0,11822.0,-278.0,40999,15404,10116.0,416.0,-1091.0,-35.0,-947.0,0.0,377.0,200.0,IQ329376
2012-06-30,FQ22012,236.0,994.0,0.0,994.0,11329.0,86523.0,62167.0,7521.0,2841.0,0,0.0,68775.0,76347.0,10362.0,301.0,41090,0,10176.0,717.0,1464.0,-52.0,-970.0,0.0,1442.0,236.0,IQ329376
2012-09-30,FQ32012,219.0,927.0,0.0,927.0,11426.0,86950.0,64188.0,6119.0,2791.0,0,0.0,70509.0,76671.0,8910.0,257.0,41182,15565,10279.0,974.0,275.0,-52.0,-1435.0,0.0,1479.0,219.0,IQ329376
2012-12-31,FQ42012,203.0,983.0,0.0,983.0,9287.0,89236.0,65993.0,6812.0,2480.0,0,0.0,70935.0,78927.0,9327.0,-389.0,41274,15589,10309.0,584.0,620.0,-52.0,2192.0,9.0,-1601.0,203.0,IQ329376
2013-03-31,FQ12013,204.0,953.0,0.0,953.0,10705.0,89198.0,64654.0,7785.0,2852.0,0,-30.0,71002.0,78819.0,10637.0,37.0,41364,15396,10379.0,621.0,231.0,-52.0,-38.0,0.0,-356.0,204.0,IQ329376
2013-06-30,FQ22013,204.0,982.0,0.0,982.0,10414.0,90639.0,67721.0,6666.0,2401.0,0,0.0,73675.0,80378.0,9067.0,75.0,41455,15197,10261.0,696.0,694.0,-55.0,830.0,0.0,-1457.0,204.0,IQ329376
2013-09-30,FQ32013,0.0,986.0,0.0,986.0,10587.0,90708.0,68535.0,6154.0,2371.0,0,0.0,74278.0,80472.0,8525.0,0.0,41547,14980,10236.0,748.0,0.0,0.0,0.0,0.0,0.0,272.0,IQ329376
2013-12-31,FQ42013,230.0,1040.0,0.0,1040.0,8823.0,92934.0,69262.0,6877.0,2291.0,0,0.0,74801.0,82614.0,9941.0,-131.0,41639,14783,10320.0,617.0,679.0,-55.0,2089.0,5.0,-1762.0,230.0,IQ329376
2014-03-31,FQ12014,242.0,994.0,0.0,994.0,9341.0,90802.0,67266.0,7712.0,2289.0,0,-10.0,72636.0,80383.0,10001.0,-208.0,41729,14055,10419.0,409.0,156.0,-55.0,-2094.0,0.0,2737.0,242.0,IQ329376
2014-06-30,FQ22014,219.0,1016.0,0.0,1016.0,9630.0,91798.0,67799.0,8213.0,2185.0,0,0.0,73027.0,81277.0,10398.0,195.0,41820,0,10521.0,604.0,107.0,-62.0,736.0,0.0,-452.0,219.0,IQ329376
2014-09-30,FQ32014,0.0,948.0,0.0,948.0,8086.0,89784.0,68456.0,7172.0,2037.0,0,0.0,72074.0,79281.0,9209.0,0.0,41912,13942,10503.0,651.0,0.0,0.0,0.0,0.0,0.0,186.0,IQ329376
2014-12-31,FQ42014,253.0,1075.0,0.0,1075.0,5679.0,93821.0,71998.0,7624.0,1782.0,0,0.0,74504.0,83279.0,9657.0,2.0,42004,13853,10542.0,653.0,855.0,-62.0,3458.0,0.0,-2950.0,253.0,IQ329376
2015-03-31,FQ12015,233.0,973.0,0.0,973.0,7966.0,94206.0,71622.0,8713.0,1950.0,0,-129.0,74834.0,83593.0,10663.0,-147.0,42094,13591,10613.0,506.0,-1102.0,-61.0,373.0,0.0,1244.0,233.0,IQ329376
2015-06-30,FQ22015,238.0,1031.0,0.0,1031.0,6904.0,94606.0,70669.0,10267.0,1532.0,0,0.0,73693.0,84005.0,11799.0,187.0,42185,13512,10601.0,693.0,1161.0,-69.0,443.0,0.0,-1037.0,238.0,IQ329376
2015-09-30,FQ32015,219.0,1016.0,0.0,1016.0,7211.0,95422.0,71073.0,10310.0,1760.0,0,0.0,74340.0,84705.0,12070.0,-223.0,42277,13525,10717.0,470.0,190.0,-69.0,189.0,0.0,1313.0,219.0,IQ329376
2015-12-31,FQ42015,226.0,1042.0,0.0,1042.0,5358.0,95131.0,71046.0,9681.0,1537.0,0,0.0,73447.0,84372.0,11721.0,137.0,42369,13483,10759.0,607.0,882.0,-68.0,-159.0,0.0,-696.0,226.0,IQ329376
2016-03-31,FQ12016,188.0,946.0,0.0,946.0,6096.0,98402.0,73382.0,10760.0,1779.0,0,-498.0,76112.0,87331.0,12539.0,-133.0,42460,13403,11071.0,474.0,373.0,-68.0,2831.0,0.0,-2718.0,188.0,IQ329376
2016-06-30,FQ22016,202.0,1018.0,0.0,1018.0,6118.0,101150.0,75325.0,11388.0,1798.0,0,0.0,78011.0,89832.0,13186.0,22.0,42551,13411,11318.0,496.0,351.0,-78.0,2516.0,0.0,-1106.0,202.0,IQ329376
2016-09-30,FQ32016,172.0,1282.0,0.0,1282.0,7905.0,135805.0,104185.0,12622.0,2265.0,0,0.0,107653.0,120807.0,14887.0,253.0,42643,14642,14998.0,749.0,136.0,-78.0,-1621.0,0.0,2304.0,172.0,IQ329376
2016-12-31,FQ42016,229.0,1481.0,0.0,1481.0,6359.0,136453.0,104087.0,12157.0,2946.0,0,0.0,107686.0,121213.0,15330.0,-72.0,42735,15700,15240.0,677.0,829.0,-111.0,1112.0,20.0,-916.0,229.0,IQ329376
2017-03-31,FQ12017,324.0,1432.0,0.0,1432.0,6983.0,134476.0,103982.0,12324.0,1640.0,-925,-10.0,106678.0,119498.0,13964.0,-128.0,42825,18386,14978.0,549.0,-405.0,-118.0,-1646.0,0.0,2123.0,324.0,IQ329376
2017-06-30,FQ22017,412.0,1560.0,0.0,1560.0,7719.0,135824.0,102821.0,13261.0,3012.0,0,0.0,106805.0,120569.0,16273.0,52.0,42916,18365,15255.0,601.0,-184.0,-118.0,891.0,0.0,-46.0,412.0,IQ329376
2017-09-30,FQ32017,364.0,1489.0,0.0,1489.0,6313.0,136733.0,103446.0,15100.0,1220.0,0,0.0,105869.0,121483.0,16320.0,-39.0,43008,18427,15250.0,562.0,1668.0,-117.0,394.0,0.0,-2090.0,364.0,IQ329376
