year,ID,lead_rating,rating,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV
2014,A,0.0,0.0,2971.25,618.25,2881.25,1558.25,21961.25,5010.0,28808.5,16585.0,-5292.5,-6847.25,1533.25
2012,PKG,0.0,0.0,55.94150000000002,1.4482500000000016,33.76174999999995,24.661249999999995,276.8494999999998,-34.29325000000003,324.33474999999976,193.95550000000003,-52.50575,-47.48524999999984,114.70300000000003
2013,PKG,0.0,0.0,205.35574999999994,69.37,103.56475,62.10225,699.7250000000004,69.30875,511.02200000000016,317.34849999999994,258.10375,188.70299999999997,69.56299999999999
2014,PKG,0.0,0.0,546.8,-12.174999999999997,229.18349999999998,99.625,2035.0164999999997,168.63325000000003,1668.8644999999997,1178.9940000000001,-284.475,366.1519999999998,-149.69225000000003
2012,MET,0.0,0.0,-374.75,-1274.75,1510.75,-1516.0,55894.5,1531.0,48793.25,1827.0,-2336.75,7101.25,6652.0
2013,MET,0.0,0.0,206.25,511.0,94.25,91.25,9357.0,-1035.25,9754.25,-5762.75,-2235.5,-397.25,-7315.5
2014,MET,0.0,0.0,973.5,735.25,289.5,1004.5,61925.25,501.0,54196.75,7936.0,2790.75,7728.5,-642.75
2012,NRG,0.0,0.0,-164.25,24.5,66.75,-33.5,4137.5,414.0,3595.5,2130.25,516.5,542.0,-255.5
2013,NRG,0.0,0.0,718.25,-170.25,250.0,223.0,5009.75,-105.0,2971.25,4618.5,-168.0,2038.5,399.5
2014,NRG,0.0,0.0,1143.25,130.0,163.75,225.0,3624.25,-21.25,2880.0,2738.75,-40.5,744.25,319.75
2012,EQIX,-1.0,-1.0,46.990999999999985,7.853999999999999,34.10525000000001,32.06174999999999,649.5212499999998,6.194749999999999,461.7347499999996,350.55475000000024,-230.46474999999998,187.78650000000016,131.81399999999996
2013,EQIX,-1.0,-1.0,192.86225000000002,-0.0012499999999988631,24.199250000000006,100.58350000000002,1459.0962500000005,3.455750000000002,1208.5517500000005,1181.8682499999995,202.469,250.54449999999997,21.302750000000003
2014,EQIX,-1.0,-1.0,72.75249999999994,-88.558,54.56049999999996,39.382000000000005,260.5005000000001,1.5245000000000033,151.1682499999988,43.121250000001055,-116.87650000000002,109.33224999999993,1.1137500000000387
2012,MCO,0.0,0.0,112.39999999999998,29.650000000000006,101.2000000000001,84.52500000000009,728.7750000000001,-62.5,300.9000000000001,216.29999999999995,155.075,427.875,410.1250000000002
2013,MCO,0.0,0.0,60.549999999999955,28.625,60.0,53.700000000000045,668.4000000000001,-1.575000000000001,499.0499999999997,396.3749999999998,-175.34999999999997,169.35000000000002,558.2249999999999
2014,MCO,0.0,0.0,90.45000000000005,46.05000000000001,117.42499999999984,63.47499999999991,636.9000000000001,4.125000000000002,616.875,459.54999999999995,-141.425,20.024999999999977,-103.95000000000005
2012,MDLZ,1.0,1.0,-3539.25,-50.75,9.5,-1149.0,-4987.0,-203.5,-3435.75,-1968.25,417.75,-1551.25,1634.5
2013,MDLZ,0.0,0.0,72.75,-86.25,-1058.25,22.75,-18630.5,-568.75,-15170.0,-8792.5,-427.25,-3460.5,-823.5
2014,MDLZ,0.0,0.0,2108.25,8.75,-593.75,745.0,-2529.25,646.5,-1129.5,-382.25,-451.75,-1399.75,-915.0
2012,PRU,0.0,0.0,8952.0,-761.5,0.0,-930.25,55507.75,2635.75,52728.0,2515.5,-851.0,2779.75,1442.0
2013,PRU,0.0,0.0,-9728.25,-296.75,0.0,499.5,54621.5,-702.0,55890.25,2939.5,886.75,-1268.75,-2209.5
2014,PRU,0.0,0.0,3275.25,512.0,0.0,1174.0,39613.75,960.5,35163.5,3909.25,-153.25,4450.25,1290.25
2012,ANTM,0.0,0.0,-3633.7749999999996,-113.85000000000002,457.2249999999999,-684.3500000000004,3824.125,546.1750000000011,3917.7000000000007,2750.75,890.075,-93.57500000000073,84.44999999999936
2013,ANTM,0.0,0.0,1736.550000000001,37.549999999999955,366.4249999999997,284.9250000000002,4263.5250000000015,909.0250000000015,3355.424999999992,2523.824999999999,-633.275,908.1000000000022,-592.2999999999997
2014,ANTM,0.0,0.0,5188.075000000001,57.049999999999955,464.1750000000011,1388.4250000000002,2216.1749999999956,1407.5249999999978,2505.25,1149.5750000000007,-207.625,-289.0750000000007,211.25000000000023
2012,CNC,-1.0,-1.0,193.93374999999992,-29.604999999999997,165.29174999999998,-67.39975000000004,488.8937500000002,307.24900000000014,414.9140000000002,85.90725000000003,11.819749999999999,73.97974999999997,101.399
2013,CNC,-1.0,-1.0,1143.4219999999998,43.0505,54.074250000000006,237.192,600.7227499999999,335.8342499999999,425.98324999999977,146.07675,24.95225,174.73950000000013,184.33450000000005
2014,CNC,0.0,0.0,1286.3002500000002,26.5,325.75900000000007,365.55025,1949.7325,957.2012500000001,1378.6985000000004,316.3935,11.0,571.0339999999999,604.15
2012,PFG,1.0,1.0,136.0999999999999,38.474999999999966,-157.4000000000001,12.399999999999977,9830.075000000012,0.0,10281.50000000003,212.80000000000018,357.125,-451.4250000000011,333.2000000000003
2013,PFG,-1.0,-1.0,18.59999999999991,26.525000000000034,77.125,130.85000000000014,45085.5,286.175,45069.975000000006,709.5750000000003,-668.5249999999999,15.525000000001455,-726.0250000000003
2014,PFG,-1.0,-1.0,297.02499999999964,57.849999999999966,10.599999999999909,163.07500000000005,14467.899999999994,23.849999999999966,13764.200000000012,-378.40000000000055,90.54999999999984,703.6999999999989,-145.12499999999977
2013,AAP,0.0,0.0,3600.5,-1174.0,1516.0,-1089.5,42278.0,1494.5,20470.25,8479.5,-3670.25,21807.75,3648.0
2014,AAP,0.0,0.0,2971.25,618.25,2881.25,1558.25,21961.25,5010.0,28808.5,16585.0,-5292.5,-6847.25,1533.25
2012,NFLX,-2.0,-2.0,101.17624999999998,-52.2435,0.0,-45.315,1760.9592499999999,-329.87125000000003,1467.9035,136.53250000000003,-64.01675,293.05575000000016,116.48849999999999
2013,NFLX,2.0,2.0,191.31999999999994,23.81275,0.0,68.48575000000005,1105.614,15.884500000000017,694.78125,175.53025000000002,117.66875,410.8327499999998,93.47950000000003
2014,NFLX,0.0,0.0,282.5235,38.59899999999999,0.0,123.63424999999995,1759.2072500000004,51.86674999999998,1205.6640000000002,316.0872499999998,16.361999999999995,553.5432500000002,708.9422500000001
2012,LIN,-1.0,-1.0,-7.0,5.0,18.75,8.5,1225.5,62.25,1115.0,880.0,19.25,110.5,23.75
2013,LIN,0.0,0.0,175.25,15.75,70.0,88.25,2567.5,-4.75,2164.25,1817.5,157.75,403.25,2.75
2014,LIN,-2.0,-2.0,87.0,-15.25,19.0,32.5,485.5,-30.5,358.25,290.5,-334.0,127.25,31.0
2012,CME,0.0,0.0,-91.50000000000011,-229.00000000000006,-44.349999999999966,-91.50000000000011,1502.925000000003,-4.0,946.3999999999978,383.5749999999998,139.3,556.5249999999978,686.6499999999999
2013,CME,1.0,1.0,4.149999999999977,20.12500000000003,5.399999999999977,4.149999999999977,9151.5,-2.1000000000000014,9146.599999999999,367.4749999999999,-39.400000000000006,4.900000000001455,592.3999999999996
2014,CME,1.0,1.0,45.325000000000045,37.57499999999996,20.650000000000034,45.325000000000045,12107.0,0.3999999999999986,12455.725000000002,-748.9000000000001,-397.475,-348.72499999999854,-950.2749999999996
2012,NDAQ,0.0,0.0,-77.75,-8.75,0.5,-2.25,-5882.5,-10.5,-5956.75,-4424.25,-40.0,74.25,-28.75
2013,NDAQ,0.0,0.0,23.0,8.25,29.0,55.25,2551.0,81.0,1843.5,534.5,258.0,707.5,-70.75
2014,NDAQ,0.0,0.0,72.25,7.25,36.0,43.0,1163.25,-41.5,900.0,-134.75,-258.0,263.25,-64.25
2012,LKQ,-1.0,-1.0,213.26700000000005,12.740250000000003,65.39625000000004,78.56175000000002,850.1580000000004,106.63700000000001,558.4910000000002,325.45399999999995,-38.58475,291.6669999999999,10.843499999999999
2013,LKQ,-1.0,-1.0,234.8995,12.599499999999992,108.49599999999998,92.29050000000001,727.3515000000002,56.09274999999997,384.30525000000034,262.03549999999996,2.217249999999993,343.0462500000001,59.726499999999994
2014,LKQ,0.0,0.0,419.384,17.474000000000004,186.16974999999996,144.12775,1224.53575,120.233,804.9954999999995,586.9414999999999,88.26549999999999,419.54025,24.912250000000014
2012,AIZ,0.0,0.0,58.86650000000009,-13.812750000000008,120.24799999999993,3.7350000000000136,1085.923749999998,140.5589999999993,860.5122500000034,-44.82749999999987,39.051749999999984,225.41150000000016,-37.01299999999969
2013,AIZ,0.0,0.0,134.84675000000016,1.3005000000000138,214.58974999999998,49.48199999999997,1414.7305000000015,139.24025000000074,1613.3675000000003,677.1105,169.335,-198.63699999999972,431.2959999999998
2014,AIZ,-1.0,-1.0,333.49899999999934,-4.5,336.0937500000001,-5.808749999999975,1311.8860000000022,367.5537499999991,974.1419999999998,-477.1122499999999,-243.2245,337.7439999999997,-161.04925000000003
2012,MA,-1.0,-1.0,169.25,213.25,481.5,169.25,2264.75,3.0,1273.25,-16.25,-145.75,991.5,-317.75
2013,MA,-1.0,-1.0,238.75,89.25,235.75,238.75,1212.25,-35.25,602.25,8.75,-207.75,610.0,-147.5
2014,MA,-1.0,-1.0,273.75,125.25,378.25,273.75,1840.75,79.0,2511.75,1495.5,72.5,-671.0,1288.0
2012,GOOG,0.0,0.0,3067.75,250.0,2117.75,1238.75,20060.0,1297.5,6970.25,1558.5,105.5,13089.75,6620.5
2013,GOOG,-1.0,-1.0,-2590.75,-1105.25,1140.75,-1399.5,16784.75,251.25,2173.0,-400.75,-503.25,14611.75,-1354.5
2014,GOOG,-1.0,-1.0,2021.5,786.25,508.0,1358.5,19810.0,-594.5,3432.0,1011.0,-77.75,16378.0,580.5
2012,DLR,0.0,0.0,54.88499999999999,13.517249999999997,105.47825,35.85249999999999,1836.5644999999995,176.2299999999999,1069.8319999999999,792.6104999999998,372.46924999999993,766.7325000000001,13.69625
2013,DLR,0.0,0.0,51.21324999999996,26.038499999999985,112.52875,28.733499999999992,1685.559000000001,110.32475000000011,1211.7612499999996,1022.9907499999999,-385.9722499999999,473.7977500000002,-7.024999999999999
2014,DLR,0.0,0.0,34.41800000000006,-28.576249999999987,61.17399999999998,23.494250000000022,438.79849999999897,4.9637500000000045,4.923499999999876,39.20274999999947,-107.93,433.875,11.048499999999997
2012,LVS,-2.0,-2.0,430.09675000000016,-9.00750000000005,596.2004999999999,345.87225000000035,856.5827500000014,27.05574999999999,272.20224999999846,-245.44724999999926,-487.9612500000001,584.3804999999993,-157.69974999999977
2013,LVS,-2.0,-2.0,659.6882500000002,195.4760000000001,193.31874999999968,550.4677499999998,-401.4290000000037,-2.1102499999999935,382.23275000000103,-27.158000000001266,153.21400000000017,-783.6617499999993,-533.2795000000001
2014,LVS,-1.0,-1.0,203.49099999999999,133.6579999999999,-266.83974999999987,173.75025000000005,25.35399999999936,-3.7650000000000006,296.5904999999984,435.10775000000103,-322.33400000000006,-271.23649999999907,386.5335
2013,MOS,-1.0,-1.0,-644.3794208333331,-348.16902333333337,-320.05000000000007,-383.2225608333332,-4372.116666666669,-421.54166666666674,-511.4083333333333,349.4333333333333,938.6096466666667,-589.9083333333328,-856.0416666666665
2014,MOS,0.0,0.0,221.42108749999966,111.43568999999997,327.15,135.56422750000002,8983.425000000001,430.15,4251.65,2151.275,-1272.94298,1460.9749999999985,392.7999999999997
2012,DISCA,-1.0,-1.0,337.5,-35.0,158.5,254.0,926.0,8.25,987.5,893.5,226.75,-61.5,467.0
2013,DISCA,-1.0,-1.0,262.0,84.25,192.25,147.75,2148.0,49.0,2281.0,1494.25,-57.0,-133.0,-478.5
2014,DISCA,0.0,0.0,182.5,16.0,142.0,75.5,1201.25,92.75,1000.75,583.75,-162.25,200.5,-427.5
2013,AMP,0.0,0.0,242.75,76.25,-151.25,192.0,3504.5,198.5,3978.25,442.0,1509.0,-473.75,-23.5
2014,AMP,0.0,0.0,266.5,71.25,349.5,141.75,7947.25,84.0,7755.5,868.25,-337.75,191.75,-248.25
2013,LDOS,0.0,0.0,-1122.5,89.0,-346.25,-43.25,-471.25,-52.5,-564.5,-415.5,78.75,93.25,-621.0
2014,LDOS,1.0,1.0,-63.0,-62.75,-241.75,-7.75,-858.25,-214.25,-465.5,-74.5,-190.0,-392.75,-230.0
2013,LYV,0.0,0.0,164.87500000000023,29.96225000000001,56.186000000000035,32.567499999999995,302.23925000000054,65.8755000000001,296.07524999999987,31.254000000000133,13.218749999999996,6.16399999999976,343.06499999999994
2014,LYV,-1.0,-1.0,97.10424999999987,-11.85725,-9.823750000000018,37.23874999999998,479.552999999999,-490.04125000000005,413.9930000000004,290.3190000000002,51.970000000000006,65.56000000000017,294.42999999999984
2012,FIS,0.0,0.0,-329.5250000000001,-39.85000000000001,62.97500000000002,-84.60000000000002,-252.875,23.700000000000045,-281.75,-269.72499999999945,2.450000000000017,28.875,123.99999999999994
2013,FIS,0.0,0.0,439.1500000000001,53.599999999999994,51.174999999999955,155.20000000000005,219.24999999999818,79.22499999999991,232.44999999999982,2.6749999999992724,1.4000000000000057,-13.199999999999818,123.27500000000009
2014,FIS,-1.0,-1.0,87.42499999999973,72.70000000000002,74.5,24.149999999999977,376.0499999999993,41.674999999999955,477.1000000000013,270.625,88.79999999999998,-101.05000000000018,8.299999999999955
2014,PSX,0.0,0.0,-2819.5,259.0,-957.0,512.75,-462.5,-1073.5,-602.75,381.5,579.25,140.25,-429.5
2012,HBI,0.0,0.0,22.857500000000073,-25.8095,-4.239749999999958,-20.28475000000003,-237.856749999999,-90.80450000000002,-305.4095000000002,-296.64324999999985,-78.625,67.55274999999995,24.131499999999996
2013,HBI,0.0,0.0,25.520249999999805,41.76100000000001,32.261999999999944,50.14150000000001,12.048249999999825,34.73375000000004,-336.9475000000002,-316.79949999999985,124.44399999999999,348.99574999999993,27.426500000000004
2014,HBI,-1.0,-1.0,174.23599999999988,18.506249999999994,151.63750000000005,91.22424999999998,964.7259999999997,145.76824999999997,689.4940000000001,395.19000000000005,-29.38049999999999,275.2320000000002,87.85175000000001
2013,BR,0.0,0.0,39.0,-2.75,16.75,18.0,479.5,3.0,23.0,-1.5,6.25,456.5,97.0
2014,BR,-1.0,-1.0,39.75,-106.0,173.5,-6.5,3836.5,131.25,3400.0,2755.0,1379.25,436.5,263.25
2012,DFS,0.0,0.0,33.75025000000005,-46.75,-35587.74275,24.75025000000005,-47073.95225,-26257.515249999997,-41874.606999999996,-13828.47625,-6484.75,-5199.34525,-3291.9775
2013,DFS,0.0,0.0,239.75,107.5,45745.5,231.5,58119.0,32706.25,50047.75,14814.25,6823.0,8071.25,5851.0
2014,DFS,0.0,0.0,17.0,-36.75,4124.5,13.75,4069.0,1965.5,3399.25,1750.25,-628.75,669.75,1072.0
2012,MSCI,0.0,0.0,12.299999999999983,2.696000000000005,-31.074000000000012,9.568000000000012,25.871500000000196,0.9339999999999999,-159.4050000000002,-190.1037500000001,-36.2455,185.27649999999994,71.44375
2013,MSCI,-1.0,-1.0,-9.194249999999982,9.579750000000004,22.576249999999987,-6.0262500000000045,43.47375000000011,-0.21699999999999986,-72.40274999999997,-102.72050000000002,44.098000000000006,115.87649999999985,44.204499999999996
2014,MSCI,-1.0,-1.0,20.829000000000008,15.388999999999996,24.85850000000002,16.71674999999999,-91.19925000000012,0.8242499999999999,-73.37824999999998,-20.075000000000045,-73.936,-17.820999999999913,165.19174999999996
2012,AWK,0.0,0.0,52.66325000000006,12.114249999999998,24.820249999999987,41.53275000000002,6.966000000002168,25.550999999999988,-157.79500000000007,-222.27250000000004,-167.03775,164.76100000000042,2.1407500000000006
2013,AWK,0.0,0.0,-178.08000000000004,-60.183499999999995,88.28275000000002,-85.87450000000001,561.0424999999996,-2.2985000000000184,319.3462500000005,154.13475000000017,189.7,241.69624999999996,8.895
2014,AWK,-1.0,-1.0,211.60775,76.416,34.059500000000014,118.32650000000001,597.933500000001,-20.507749999999987,331.3482500000009,176.9012499999999,-70.696,266.5852499999992,14.762750000000004
2012,PM,0.0,0.0,70.0,52.25,324.75,146.25,1030.0,37.5,5051.25,4210.25,59.5,-4021.25,1445.25
2013,PM,0.0,0.0,-40.0,-56.0,222.75,-49.25,336.25,29.5,5053.0,4664.25,-28.75,-4716.75,-529.75
2014,PM,0.0,0.0,-362.5,-270.75,52.75,-369.0,-1617.75,64.75,2392.5,2977.75,344.0,-4010.25,-1503.5
2013,HII,0.0,0.0,28.0,28.75,214.5,27.75,227.75,-29.5,123.0,-35.25,-35.25,104.75,42.5
2014,HII,0.0,0.0,34.25,19.25,54.75,61.0,-62.75,-15.25,-593.0,-66.0,-40.75,530.25,-30.0
2013,MPC,0.0,0.0,4345.25,-319.25,633.5,-357.25,3515.75,1743.5,2493.0,64.75,-489.5,1022.75,-57.75
2014,MPC,0.0,0.0,-673.75,103.0,-591.25,197.0,702.25,-258.5,1390.75,1634.5,963.0,-688.5,-1119.25
